candidate_id,name,current_title,experience_years,skills,projects,technical_domains,current_company,company_type,location,github_url,portfolio_url,last_login,profile_updated_at,recruiter_response_rate,notice_period,relocation_preference,open_to_work,_profile_type
C1315,Candidate C1315,AI Developer,2,LlamaIndex|ChromaDB|AutoGPT|GPT-4|LLM chains|LangChain|LangGraph|Spark|Keras,Fine-tuned LLM using LoRA for customer support chatbot|Created GPT-4 powered Q&A system using LlamaIndex|Built document QA system with Pinecone vector store|Built RAG chatbot using LangChain and OpenAI,computer vision|NLP,Cognizant,service,Bangalore,,https://portfolio.dev/c1315,2026-06-04,2026-05-31,0.35,15,yes,True,trap
C1316,Candidate C1316,AI Developer,7,sentence-transformers|sparse retrieval|A/B testing|learning-to-rank|MRR|BM25|GPT-4|Weaviate|Spark|Redis|AWS|matplotlib,Re-ranked search results using cross-encoder model; improved MRR by 22%|Image classification with ResNet|Built document QA system with Pinecone vector store,recommendation systems,HCL,service,Hyderabad,https://github.com/candidate_c1316,,2026-02-19,2026-06-26,0.39,30,no,False,weak
C1317,Candidate C1317,Search Engineer,8,search relevance|dense retrieval|Pinecone|RAG|LLM chains|prompt engineering|GCP|Kafka|Azure|Spark,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Sentiment analysis classifier for product reviews|Deployed LangChain pipeline for PDF summarisation",generative AI|LLMs,Nykaa,product,Gurgaon,https://github.com/candidate_c1317,,2026-01-30,2026-05-24,0.61,30,yes,False,medium
C1318,Candidate C1318,Research Scientist,9,dense retrieval|sparse retrieval|re-ranking|semantic search|A/B testing|FastAPI|MRR|PostgreSQL|sentence-transformers|search relevance|FAISS|Keras|GCP|Linux,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Designed hybrid retrieval pipeline combining sparse and dense embeddings|Re-ranked search results using cross-encoder model; improved MRR by 22%",LLM applications|RAG,Yellow.ai,product,Chennai,https://github.com/candidate_c1318,https://portfolio.dev/c1318,2026-06-09,2026-06-28,0.72,45,maybe,True,strong
C1319,Candidate C1319,LLM Engineer,2,ChatGPT|LangGraph|OpenAI API|RAG|GPT-4|LlamaIndex|LangChain|Weaviate|ChromaDB|prompt engineering|Git|Azure|NumPy,Created GPT-4 powered Q&A system using LlamaIndex|Built document QA system with Pinecone vector store|Fine-tuned LLM using LoRA for customer support chatbot,recommendation systems,Wipro,service,Delhi,,,2026-06-15,2026-05-28,0.73,45,maybe,True,trap
C1320,Candidate C1320,ML Researcher,4,FAISS|hybrid retrieval|sentence-transformers|Python|matplotlib|SQL|REST APIs|NumPy|Keras,Text summarisation with BART|Image classification with ResNet|Time series forecasting with LSTM,recommendation systems,IISc,research,Delhi,https://github.com/candidate_c1320,,2026-03-04,2026-06-21,0.41,15,maybe,True,research
C1321,Candidate C1321,Research Scientist,7,BM25|FAISS|Kafka|pandas|Spark|MongoDB|Redis,Named entity recognition model using spaCy|Sentiment analysis classifier for product reviews,recommendation systems,IISc,research,Hyderabad,,,2026-06-01,2026-06-07,0.38,0,no,True,research
C1322,Candidate C1322,Generative AI Specialist,2,LLM chains|LangChain|Pinecone|GPT-4|prompt engineering|LlamaIndex|AutoGPT|RAG|ChromaDB|OpenAI API|LangGraph|MongoDB|pandas|GCP,Created AI assistant using OpenAI function calling|Fine-tuned LLM using LoRA for customer support chatbot|Built LangGraph agent for automated research,search|information retrieval,Cognizant,service,Bangalore,,,2026-06-20,2026-05-20,0.56,60,yes,True,trap
C1323,Candidate C1323,Search Engineer,10,PyTorch|hybrid retrieval|Docker|NDCG|ranking evaluation|semantic search|learning-to-rank|FastAPI|Azure|SQL|MongoDB|pandas|GCP|matplotlib,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built semantic search system for product discovery using FAISS and sentence-transformers|Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Re-ranked search results using cross-encoder model; improved MRR by 22%,ranking|search|NLP,Yellow.ai,product,Mumbai,https://github.com/candidate_c1323,,2026-06-24,2026-05-24,0.61,90,maybe,True,strong
C1324,Candidate C1324,Research Scientist,7,FAISS|BM25|Python|hybrid retrieval|Git|Redis|pandas|MongoDB|Kafka|Spark|Jupyter,Sentiment analysis classifier for product reviews|Image classification with ResNet|Time series forecasting with LSTM,speech|audio,IBM Research,research,Delhi,https://github.com/candidate_c1324,,2026-04-22,2026-06-16,0.44,90,maybe,True,research
C1325,Candidate C1325,Generative AI Specialist,7,A/B testing|NDCG|embeddings|FastAPI|re-ranking|hybrid retrieval|vector search|Kubernetes|production ML|MongoDB|Spark|NumPy,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built and productionised candidate ranking API using FastAPI and vector search,generative AI|LLMs,Unacademy,product,Delhi,https://github.com/candidate_c1325,https://portfolio.dev/c1325,2026-06-11,2026-05-21,0.81,45,yes,True,strong
C1326,Candidate C1326,Research Scientist,7,hybrid retrieval|PostgreSQL|semantic search|vector search|MAP|dense retrieval|search relevance|Python|MRR|FAISS|Elasticsearch|sparse retrieval|FastAPI|MongoDB|TensorFlow|Keras|Jupyter|NumPy|Git,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Built and productionised candidate ranking API using FastAPI and vector search|Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Built recommendation engine for e-commerce using collaborative + content-based filtering,retrieval|ranking|recommendation|NLP,CleverTap,product,Hyderabad,https://github.com/candidate_c1326,https://portfolio.dev/c1326,2026-06-14,2026-05-08,0.6,15,no,True,strong
C1327,Candidate C1327,Research Scientist,4,MRR|Docker|production ML|hybrid retrieval|LlamaIndex|LLM chains|ChatGPT|matplotlib|Redis|TensorFlow|Azure,Built semantic search system for product discovery using FAISS and sentence-transformers|Created AI assistant using OpenAI function calling|Fine-tuned LLM using LoRA for customer support chatbot,search|information retrieval,Swiggy,product,Kolkata,,,2026-04-26,2026-05-18,0.78,15,no,False,medium
C1328,Candidate C1328,ML Researcher,5,hybrid retrieval|sentence-transformers|BM25|FAISS|Jupyter|Redis|AWS|TensorFlow,Text summarisation with BART|Image classification with ResNet,computer vision|NLP,Microsoft Research India,research,Remote,,,2026-05-20,2026-06-11,0.79,60,yes,True,research
C1329,Candidate C1329,NLP Engineer,10,Elasticsearch|A/B testing|re-ranking|scikit-learn|Python|semantic search|PostgreSQL|hybrid retrieval|vector search|pandas|GCP|NumPy|SQL|REST APIs|matplotlib,Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Built semantic search system for product discovery using FAISS and sentence-transformers|Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10,speech|audio,Nykaa,product,Mumbai,https://github.com/candidate_c1329,https://portfolio.dev/c1329,2026-06-11,2026-06-10,0.69,15,maybe,False,strong
C1330,Candidate C1330,Research Scientist,5,search relevance|learning-to-rank|RAG|LangGraph|LlamaIndex|ChatGPT|SQL|Linux|REST APIs|NumPy|pandas,Re-ranked search results using cross-encoder model; improved MRR by 22%|Image classification with ResNet|Text summarisation with BART,speech|audio,ShareChat,product,Remote,,https://portfolio.dev/c1330,2026-04-26,2026-06-30,0.68,60,no,True,medium
C1331,Candidate C1331,NLP Engineer,6,vector search|hybrid retrieval|MAP|sentence-transformers|Kubernetes|BM25|LlamaIndex|LangChain|Weaviate|prompt engineering|Git|Linux|Keras|NumPy|matplotlib|MongoDB,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Fine-tuned LLM using LoRA for customer support chatbot|Time series forecasting with LSTM,NLP|text classification,CleverTap,product,Delhi,https://github.com/candidate_c1331,,2026-06-21,2026-05-27,0.59,30,yes,True,medium
C1332,Candidate C1332,Data Scientist,7,Docker|MRR|prompt engineering|OpenAI API|Weaviate|Spark|Redis|SQL,Built recommendation engine for e-commerce using collaborative + content-based filtering|Deployed LangChain pipeline for PDF summarisation|Image classification with ResNet,speech|audio,Infosys,service,Pune,,,2026-03-01,2026-06-23,0.27,90,no,True,weak
C1333,Candidate C1333,Generative AI Specialist,2,GPT-4|OpenAI API|LLM chains|prompt engineering|AutoGPT|ChromaDB|LlamaIndex|Pinecone|pandas|Git|Kafka|AWS,Built document QA system with Pinecone vector store|Created AI assistant using OpenAI function calling|Created GPT-4 powered Q&A system using LlamaIndex,generative AI|LLMs,HCL,service,Mumbai,,https://portfolio.dev/c1333,2026-06-17,2026-06-26,0.91,90,no,True,trap
C1334,Candidate C1334,AI Developer,3,Weaviate|OpenAI API|ChromaDB|AutoGPT|LLM chains|LangChain|RAG|Git|Kafka,Deployed LangChain pipeline for PDF summarisation|Built RAG chatbot using LangChain and OpenAI,speech|audio,LTIMindtree,service,Kolkata,,https://portfolio.dev/c1334,2026-06-18,2026-06-27,0.51,0,no,True,trap
C1335,Candidate C1335,Generative AI Specialist,4,Pinecone|AutoGPT|OpenAI API|prompt engineering|RAG|ChatGPT|LangChain|LLM chains|LangGraph|Redis|Kafka|Jupyter|REST APIs,Created GPT-4 powered Q&A system using LlamaIndex|Fine-tuned LLM using LoRA for customer support chatbot,generative AI|LLMs,Accenture,service,Hyderabad,,https://portfolio.dev/c1335,2026-06-26,2026-06-09,0.82,90,maybe,False,trap
C1336,Candidate C1336,Research Scientist,9,dense retrieval|PostgreSQL|A/B testing|NDCG|FAISS|scikit-learn|semantic search|ranking evaluation|sparse retrieval|GCP|NumPy|Jupyter|Keras|Spark|Kafka,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Owned A/B testing infrastructure for ranking experiments at scale|Built and productionised candidate ranking API using FastAPI and vector search",recommendation systems,Razorpay,product,Mumbai,,,2026-06-11,2026-05-08,0.36,30,no,True,strong
C1337,Candidate C1337,ML Engineer,6,sentence-transformers|A/B testing|MRR|Kubernetes|FastAPI|Python|sparse retrieval|Docker|matplotlib|Jupyter|Kafka|MongoDB,Built recommendation engine for e-commerce using collaborative + content-based filtering|Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Owned A/B testing infrastructure for ranking experiments at scale|Built semantic search system for product discovery using FAISS and sentence-transformers,CV|robotics,CRED,product,Kolkata,,,2026-06-25,2026-05-04,0.84,0,maybe,False,strong
C1338,Candidate C1338,Staff ML Engineer,8,PyTorch|learning-to-rank|LangGraph|prompt engineering|GCP|Git|Jupyter|pandas,Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Named entity recognition model using spaCy|Created AI assistant using OpenAI function calling,retrieval|ranking|recommendation|NLP,LTIMindtree,service,Kolkata,,,2026-03-06,2026-05-31,0.21,30,yes,True,weak
C1339,Candidate C1339,AI Developer,9,FastAPI|MRR|NDCG|Elasticsearch|LlamaIndex|Azure|Redis|NumPy|MongoDB|Kafka|SQL,Re-ranked search results using cross-encoder model; improved MRR by 22%|Time series forecasting with LSTM|Sentiment analysis classifier for product reviews,retrieval|ranking|recommendation|NLP,Zepto,product,Delhi,https://github.com/candidate_c1339,,2026-03-23,2026-07-01,0.7,30,no,True,medium
C1340,Candidate C1340,Generative AI Specialist,5,GPT-4|Pinecone|prompt engineering|LangGraph|OpenAI API|Weaviate|LangChain|AutoGPT|ChatGPT|Kafka|Spark,Built document QA system with Pinecone vector store|Fine-tuned LLM using LoRA for customer support chatbot|Created AI assistant using OpenAI function calling,LLM applications|RAG,TCS,service,Remote,,,2026-06-18,2026-05-05,0.42,30,yes,False,trap
C1341,Candidate C1341,Search Engineer,10,production ML|Elasticsearch|hybrid retrieval|search relevance|MRR|FAISS|vector search|dense retrieval|sparse retrieval|MAP|scikit-learn|sentence-transformers|Docker|A/B testing|Kafka|Linux|Azure|Spark|Jupyter|pandas,"Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Designed hybrid retrieval pipeline combining sparse and dense embeddings|Owned A/B testing infrastructure for ranking experiments at scale|Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP",generative AI|LLMs,Flipkart,product,Chennai,https://github.com/candidate_c1341,https://portfolio.dev/c1341,2026-06-27,2026-06-24,0.92,0,yes,True,strong
C1342,Candidate C1342,AI Developer,2,LangChain|Weaviate|ChatGPT|RAG|LLM chains|LangGraph|AutoGPT|GPT-4|Pinecone|prompt engineering|OpenAI API|GCP|Spark|AWS|Keras,Built LangGraph agent for automated research|Fine-tuned LLM using LoRA for customer support chatbot,search|information retrieval,Accenture,service,Kolkata,,,2026-06-10,2026-05-10,0.58,45,maybe,True,trap
C1343,Candidate C1343,Principal Engineer,9,vector search|dense retrieval|RAG|AWS|pandas|SQL|Redis,Built and productionised candidate ranking API using FastAPI and vector search|Created GPT-4 powered Q&A system using LlamaIndex|Built RAG chatbot using LangChain and OpenAI,generative AI|LLMs,Wipro,service,Hyderabad,,,2026-03-10,2026-05-29,0.19,90,yes,True,weak
C1344,Candidate C1344,Senior ML Engineer,8,semantic search|NDCG|production ML|sparse retrieval|ChromaDB|LangChain|REST APIs|SQL|matplotlib|MongoDB,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built document QA system with Pinecone vector store|Deployed LangChain pipeline for PDF summarisation,ranking|search|NLP,Cognizant,service,Pune,,,2026-04-12,2026-05-04,0.69,45,yes,True,medium
C1345,Candidate C1345,Staff ML Engineer,3,MAP|semantic search|A/B testing|LlamaIndex|LLM chains|prompt engineering|Spark|Kafka|Linux|Redis|Azure,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Created GPT-4 powered Q&A system using LlamaIndex|Fine-tuned LLM using LoRA for customer support chatbot,CV|robotics,Infosys,service,Noida,,,2026-05-23,2026-06-29,0.28,90,yes,True,weak
C1346,Candidate C1346,Principal Engineer,9,FastAPI|search relevance|Elasticsearch|Kubernetes|vector search|FAISS|embeddings|A/B testing|sparse retrieval|NDCG|semantic search|learning-to-rank|BM25|Linux|pandas|REST APIs|Spark|Azure|Kafka,"Built semantic search system for product discovery using FAISS and sentence-transformers|Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Designed hybrid retrieval pipeline combining sparse and dense embeddings",NLP|text classification,Dunzo,product,Delhi,,https://portfolio.dev/c1346,2026-06-22,2026-06-29,0.92,0,maybe,True,strong
C1347,Candidate C1347,AI Developer,2,AutoGPT|Weaviate|LlamaIndex|LLM chains|RAG|GPT-4|Pinecone|LangChain|LangGraph|prompt engineering|SQL|NumPy|Kafka|TensorFlow,Deployed LangChain pipeline for PDF summarisation|Fine-tuned LLM using LoRA for customer support chatbot|Created AI assistant using OpenAI function calling|Created GPT-4 powered Q&A system using LlamaIndex,recommendation systems,LTIMindtree,service,Remote,,,2026-06-09,2026-06-14,0.66,15,yes,True,trap
C1348,Candidate C1348,Generative AI Specialist,5,scikit-learn|ranking evaluation|prompt engineering|Pinecone|TensorFlow|Jupyter|GCP,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Text summarisation with BART|Named entity recognition model using spaCy,recommendation systems,Urban Company,product,Delhi,,https://portfolio.dev/c1348,2026-05-19,2026-06-05,0.88,30,no,True,medium
C1349,Candidate C1349,Data Scientist,8,Kubernetes|embeddings|LlamaIndex|Kafka|Azure|pandas|Spark|Linux|GCP,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Built document QA system with Pinecone vector store|Time series forecasting with LSTM",generative AI|LLMs,ShareChat,product,Delhi,https://github.com/candidate_c1349,,2026-05-14,2026-06-03,0.45,90,no,True,medium
C1350,Candidate C1350,Applied AI Engineer,6,FastAPI|A/B testing|BM25|scikit-learn|MRR|Python|OpenAI API|AutoGPT|Weaviate|Git|AWS|REST APIs|Azure,Built and productionised candidate ranking API using FastAPI and vector search|Sentiment analysis classifier for product reviews|Image classification with ResNet,generative AI|LLMs,ShareChat,product,Hyderabad,,https://portfolio.dev/c1350,2026-05-28,2026-05-16,0.64,90,yes,True,medium
C1351,Candidate C1351,Generative AI Specialist,2,LangGraph|LLM chains|LangChain|AutoGPT|Pinecone|ChromaDB|Weaviate|Git|Azure|Jupyter|Spark,Built document QA system with Pinecone vector store|Created GPT-4 powered Q&A system using LlamaIndex|Fine-tuned LLM using LoRA for customer support chatbot|Deployed LangChain pipeline for PDF summarisation,ranking|search|NLP,TCS,service,Delhi,https://github.com/candidate_c1351,https://portfolio.dev/c1351,2026-06-27,2026-06-16,0.34,90,no,True,trap
